param,param_value,policy,seed,metric,value,diff_from_baseline
beta_small_landlord,10.0,ownership_cap_hard,4,annual_appreciation_g,-0.02582903964532368,-0.011222005092384912
beta_small_landlord,10.0,purchase_tax,4,homeownership_rate,0.49019607843137253,0.0006672826198542148
beta_small_landlord,10.0,purchase_tax,4,rental_vacancy_rate,0.2607003891050584,0.06443870686206774
beta_small_landlord,10.0,purchase_tax,4,annual_appreciation_g,0.017685803258642663,0.03229283781158143
beta_small_landlord,10.0,vacancy_tax,4,homeownership_rate,0.442159383033419,-0.04736941277809931
beta_small_landlord,10.0,vacancy_tax,4,rental_vacancy_rate,0.12149532710280374,-0.07476635514018691
beta_small_landlord,10.0,vacancy_tax,4,annual_appreciation_g,-0.03,-0.01539296544706123
beta_small_landlord,10.0,portfolio_tax,4,homeownership_rate,0.4895287958115183,0.0
beta_small_landlord,10.0,portfolio_tax,4,rental_vacancy_rate,0.19626168224299065,0.0
beta_small_landlord,10.0,portfolio_tax,4,annual_appreciation_g,-0.014607034552938769,0.0
beta_small_landlord,10.0,geographic,4,homeownership_rate,0.34908136482939633,-0.14044743098212198
beta_small_landlord,10.0,geographic,4,rental_vacancy_rate,0.1492063492063492,-0.047055333036641445
beta_small_landlord,10.0,geographic,4,annual_appreciation_g,-0.008289320098680553,0.006317714454258216
beta_small_landlord,10.0,baseline,5,homeownership_rate,0.4501347708894879,0.0
beta_small_landlord,10.0,baseline,5,rental_vacancy_rate,0.30991735537190085,0.0
beta_small_landlord,10.0,baseline,5,annual_appreciation_g,-0.029030826909608454,0.0
beta_small_landlord,10.0,waiting_period,5,homeownership_rate,0.4413265306122449,-0.008808240277242974
beta_small_landlord,10.0,waiting_period,5,rental_vacancy_rate,0.19148936170212766,-0.11842799366977319
beta_small_landlord,10.0,waiting_period,5,annual_appreciation_g,-0.03,-0.0009691730903915452
beta_small_landlord,10.0,ownership_cap_soft,5,homeownership_rate,0.37228260869565216,-0.07785216219383573
beta_small_landlord,10.0,ownership_cap_soft,5,rental_vacancy_rate,0.21666666666666667,-0.09325068870523417
beta_small_landlord,10.0,ownership_cap_soft,5,annual_appreciation_g,-0.03,-0.0009691730903915452
beta_small_landlord,10.0,ownership_cap_hard,5,homeownership_rate,0.3564102564102564,-0.09372451447923147
beta_small_landlord,10.0,ownership_cap_hard,5,rental_vacancy_rate,0.07456140350877193,-0.2353559518631289
beta_small_landlord,10.0,ownership_cap_hard,5,annual_appreciation_g,-0.03,-0.0009691730903915452
beta_small_landlord,10.0,purchase_tax,5,homeownership_rate,0.4479166666666667,-0.0022181042228212045
beta_small_landlord,10.0,purchase_tax,5,rental_vacancy_rate,0.2556390977443609,-0.05427825762753996
beta_small_landlord,10.0,purchase_tax,5,annual_appreciation_g,0.0714067874837172,0.10043761439332566
beta_small_landlord,10.0,vacancy_tax,5,homeownership_rate,0.4549763033175355,0.004841532428047635
beta_small_landlord,10.0,vacancy_tax,5,rental_vacancy_rate,0.17672413793103448,-0.13319321744086637
beta_small_landlord,10.0,vacancy_tax,5,annual_appreciation_g,-0.007331353069198632,0.021699473840409822
beta_small_landlord,10.0,portfolio_tax,5,homeownership_rate,0.4501347708894879,0.0
beta_small_landlord,10.0,portfolio_tax,5,rental_vacancy_rate,0.30991735537190085,0.0
beta_small_landlord,10.0,portfolio_tax,5,annual_appreciation_g,-0.029030826909608454,0.0
