param,param_value,policy,seed,metric,value,diff_from_baseline
beta_institutional,10.0,purchase_tax,6,homeownership_rate,0.289002557544757,-0.04017449981185145
beta_institutional,10.0,purchase_tax,6,rental_vacancy_rate,0.14193548387096774,-0.030478309232480544
beta_institutional,10.0,purchase_tax,6,annual_appreciation_g,-0.0034076022599724975,-0.002748774010190247
beta_institutional,10.0,vacancy_tax,6,homeownership_rate,0.29797979797979796,-0.031197259376810504
beta_institutional,10.0,vacancy_tax,6,rental_vacancy_rate,0.1536050156739812,-0.0188087774294671
beta_institutional,10.0,vacancy_tax,6,annual_appreciation_g,0.002828396977826886,0.0034872252276091364
beta_institutional,10.0,portfolio_tax,6,homeownership_rate,0.32917705735660846,0.0
beta_institutional,10.0,portfolio_tax,6,rental_vacancy_rate,0.1724137931034483,0.0
beta_institutional,10.0,portfolio_tax,6,annual_appreciation_g,-0.0006588282497822506,0.0
beta_institutional,10.0,geographic,6,homeownership_rate,0.34517766497461927,0.01600060761801081
beta_institutional,10.0,geographic,6,rental_vacancy_rate,0.1864406779661017,0.01402688486265341
beta_institutional,10.0,geographic,6,annual_appreciation_g,0.0,0.0006588282497822506
beta_institutional,10.0,baseline,7,homeownership_rate,0.3050397877984085,0.0
beta_institutional,10.0,baseline,7,rental_vacancy_rate,0.13355048859934854,0.0
beta_institutional,10.0,baseline,7,annual_appreciation_g,-0.03,0.0
beta_institutional,10.0,waiting_period,7,homeownership_rate,0.3567567567567568,0.051716968958348264
beta_institutional,10.0,waiting_period,7,rental_vacancy_rate,0.19927536231884058,0.06572487371949204
beta_institutional,10.0,waiting_period,7,annual_appreciation_g,-0.012725686787086965,0.017274313212913034
beta_institutional,10.0,ownership_cap_soft,7,homeownership_rate,0.2890625,-0.015977287798408513
beta_institutional,10.0,ownership_cap_soft,7,rental_vacancy_rate,0.12944983818770225,-0.004100650411646284
beta_institutional,10.0,ownership_cap_soft,7,annual_appreciation_g,-0.0009242079076586807,0.029075792092341318
beta_institutional,10.0,ownership_cap_hard,7,homeownership_rate,0.30971128608923887,0.004671498290830356
beta_institutional,10.0,ownership_cap_hard,7,rental_vacancy_rate,0.1377049180327869,0.004154429433438356
beta_institutional,10.0,ownership_cap_hard,7,annual_appreciation_g,-0.006084765084720778,0.02391523491527922
beta_institutional,10.0,purchase_tax,7,homeownership_rate,0.32299741602067183,0.017957628222263322
beta_institutional,10.0,purchase_tax,7,rental_vacancy_rate,0.16778523489932887,0.03423474629998033
beta_institutional,10.0,purchase_tax,7,annual_appreciation_g,0.0012001272931436713,0.03120012729314367
beta_institutional,10.0,vacancy_tax,7,homeownership_rate,0.31216931216931215,0.007129524370903639
beta_institutional,10.0,vacancy_tax,7,rental_vacancy_rate,0.17320261437908496,0.039652125779736425
beta_institutional,10.0,vacancy_tax,7,annual_appreciation_g,-8.673448218532442e-06,0.029991326551781466
beta_institutional,10.0,portfolio_tax,7,homeownership_rate,0.3050397877984085,0.0
beta_institutional,10.0,portfolio_tax,7,rental_vacancy_rate,0.13355048859934854,0.0
beta_institutional,10.0,portfolio_tax,7,annual_appreciation_g,-0.03,0.0
beta_institutional,10.0,geographic,7,homeownership_rate,0.356234096692112,0.051194308893703466
beta_institutional,10.0,geographic,7,rental_vacancy_rate,0.17049180327868851,0.036941314679339976
beta_institutional,10.0,geographic,7,annual_appreciation_g,0.00024222044948052357,0.030242220449480522
beta_institutional,10.0,baseline,8,homeownership_rate,0.3182957393483709,0.0
beta_institutional,10.0,baseline,8,rental_vacancy_rate,0.14057507987220447,0.0
