activity_year,lei,county_code,census_tract,loan_type,loan_purpose,action_taken,occupancy_type,loan_amount,loan_to_value_ratio,property_value,income,debt_to_income_ratio,total_units,purchaser_type,applicant_credit_score_type,interest_rate,ltv_derived,lti_derived,is_first_lien_purchase,is_investor_occupied,downpayment_pct
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030231.0,1,1,1,1,255000.0,97.0,265000.0,71.0,20%-<30%,1,1,2,3.49,97.0,3.591549295774648,True,False,3.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009300.0,1,1,1,1,485000.0,80.0,665000.0,300.0,20%-<30%,1,3,1,3.625,80.0,1.6166666666666667,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021202.0,1,1,1,1,715000.0,89.99,795000.0,322.0,30%-<36%,1,0,3,3.625,89.99,2.220496894409938,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13089,13089022600.0,1,1,1,1,395000.0,80.0,495000.0,288.0,30%-<36%,1,3,1,3.1,80.0,1.3715277777777777,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011423.0,1,1,1,1,295000.0,80.0,365000.0,112.0,41,1,3,3,3.49,80.0,2.6339285714285716,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020900.0,1,1,1,1,465000.0,80.0,585000.0,119.0,20%-<30%,1,1,1,3.25,80.0,3.907563025210084,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020801.0,1,1,1,3,305000.0,75.0,415000.0,500.0,30%-<36%,1,3,3,4.49,75.0,0.61,True,True,25.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031118.0,1,1,1,1,445000.0,90.0,495000.0,246.0,48,1,3,1,3.625,90.0,1.8089430894308942,True,False,10.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050714.0,1,1,1,1,225000.0,80.0,285000.0,83.0,20%-<30%,1,1,2,3.625,80.0,2.710843373493976,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021214.0,1,1,1,1,365000.0,80.0,465000.0,366.0,<20%,1,3,1,3.375,80.0,0.9972677595628415,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030226.0,1,1,1,1,225000.0,97.0,235000.0,74.0,36,1,1,3,3.49,97.0,3.0405405405405403,True,False,3.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030101.0,1,1,1,1,195000.0,92.857,215000.0,81.0,44,1,1,3,3.6,92.857,2.4074074074074074,True,False,7.143000000000001
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021202.0,1,1,1,1,725000.0,80.0,905000.0,225.0,36,1,0,3,3.5,80.0,3.2222222222222223,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009200.0,1,1,1,1,745000.0,100.0,745000.0,373.0,30%-<36%,1,0,3,4.125,100.0,1.997319034852547,True,False,0.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011427.0,1,1,1,1,415000.0,95.0,445000.0,105.0,30%-<36%,1,3,1,3.6,95.0,3.9523809523809526,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13063,13063040413.0,1,1,1,3,75000.0,70.0,105000.0,107.0,36,1,3,2,3.99,70.0,0.7009345794392523,True,True,30.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011423.0,1,1,1,1,455000.0,74.997,605000.0,200.0,<20%,1,1,1,3.49,74.997,2.275,True,False,25.003
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020200.0,1,1,1,1,305000.0,80.0,385000.0,105.0,30%-<36%,1,1,3,3.875,80.0,2.9047619047619047,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020300.0,1,1,1,1,385000.0,95.0,405000.0,172.0,43,1,1,1,2.875,95.0,2.238372093023256,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050419.0,1,1,1,3,125000.0,75.0,165000.0,46.0,30%-<36%,1,3,3,4.125,75.0,2.717391304347826,True,True,25.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020700.0,1,1,1,3,335000.0,55.372,605000.0,212.0,30%-<36%,3,3,1,4.6,55.372,1.580188679245283,True,True,44.628
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021202.0,1,1,1,1,925000.0,80.0,1165000.0,191.0,30%-<36%,1,0,2,3.175,80.0,4.842931937172775,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010204.0,1,1,1,1,715000.0,89.9,795000.0,330.0,20%-<30%,1,0,3,3.5,89.9,2.1666666666666665,True,False,10.099999999999994
2019,7E1PDLW1JL6TS0BS1G03,13121,13121000200.0,1,1,1,1,455000.0,95.0,475000.0,245.0,20%-<30%,1,1,1,3.99,95.0,1.8571428571428572,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021810.0,1,1,1,3,265000.0,80.0,335000.0,413.0,<20%,1,1,1,4.125,80.0,0.6416464891041163,True,True,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021415.0,1,1,1,1,775000.0,89.9,865000.0,329.0,20%-<30%,1,0,3,3.75,89.9,2.3556231003039514,True,False,10.099999999999994
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010106.0,1,1,1,1,645000.0,89.99,725000.0,336.0,30%-<36%,1,0,3,3.575,89.99,1.9196428571428572,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050606.0,1,1,1,1,165000.0,52.509,315000.0,63.0,41,1,1,3,3.875,52.509,2.619047619047619,True,False,47.491
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021706.0,1,1,1,1,395000.0,80.0,495000.0,215.0,20%-<30%,1,3,2,3.375,80.0,1.8372093023255813,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011417.0,1,1,1,1,755000.0,80.0,945000.0,406.0,37,1,0,3,3.125,80.0,1.8596059113300492,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089022500.0,1,1,1,1,255000.0,56.044,455000.0,184.0,20%-<30%,1,1,3,2.875,56.044,1.3858695652173914,True,False,43.956
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031005.0,1,1,1,3,95000.0,48.958,195000.0,557.0,49,1,3,2,3.125,48.958,0.17055655296229802,True,True,51.042
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021209.0,1,1,1,1,785000.0,85.0,925000.0,375.0,20%-<30%,1,0,2,3.5,85.0,2.0933333333333333,True,False,15.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021405.0,1,1,1,1,435000.0,80.0,545000.0,138.0,20%-<30%,1,1,3,3.375,80.0,3.152173913043478,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030331.0,1,1,1,1,225000.0,80.0,285000.0,64.0,20%-<30%,1,1,1,3.99,80.0,3.515625,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009000.0,1,1,1,1,635000.0,80.0,795000.0,237.0,40,1,0,1,3.575,80.0,2.679324894514768,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009000.0,1,1,1,1,665000.0,89.986,745000.0,355.0,20%-<30%,1,0,1,3.625,89.986,1.8732394366197183,True,False,10.013999999999996
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030312.0,1,1,1,1,265000.0,97.0,265000.0,97.0,30%-<36%,1,1,1,3.875,97.0,2.731958762886598,True,False,3.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010002.0,1,1,1,1,665000.0,80.0,825000.0,188.0,41,1,0,1,3.625,80.0,3.5372340425531914,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030408.0,1,1,1,1,195000.0,80.0,245000.0,50.0,30%-<36%,1,3,3,3.625,80.0,3.9,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030235.0,1,1,1,1,855000.0,89.99,945000.0,350.0,30%-<36%,1,0,1,3.865,89.99,2.442857142857143,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011625.0,1,1,1,1,505000.0,89.99,565000.0,175.0,30%-<36%,1,0,3,3.475,89.99,2.8857142857142857,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010513.0,1,1,1,1,115000.0,80.0,145000.0,82.0,<20%,1,1,2,3.75,80.0,1.4024390243902438,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089020700.0,1,1,1,1,725000.0,80.0,915000.0,300.0,20%-<30%,1,0,2,3.775,80.0,2.4166666666666665,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050606.0,1,1,1,1,305000.0,70.0,435000.0,80.0,30%-<36%,1,3,1,3.625,70.0,3.8125,True,False,30.0
2019,5493003X6Y6JGJKHPA25,13089,13089023419.0,2,1,1,1,345000.0,97.0,355000.0,128.0,48,1,71,7,5.0,97.0,2.6953125,True,False,3.0
2019,549300C8GOC4OYUV0Z32,13135,13135050728.0,1,1,1,3,105000.0,,195000.0,,,1,9,7,8.5,53.84615384615385,,True,True,46.15384615384615
2019,549300C8GOC4OYUV0Z32,13121,13121006200.0,1,1,1,3,165000.0,,245000.0,,,1,9,9,8.0,67.3469387755102,,True,True,32.653061224489804
2019,549300C8GOC4OYUV0Z32,13089,13089021809.0,1,1,1,3,175000.0,,255000.0,,,1,9,9,10.0,68.62745098039215,,True,True,31.372549019607845
2019,549300C8GOC4OYUV0Z32,13121,13121004000.0,1,1,1,3,235000.0,,335000.0,,,1,9,9,9.0,70.1492537313433,,True,True,29.850746268656707
2019,549300C8GOC4OYUV0Z32,13089,13089023410.0,1,1,1,3,155000.0,,225000.0,,,1,9,9,8.0,68.88888888888889,,True,True,31.111111111111114
2019,549300C8GOC4OYUV0Z32,13089,13089023423.0,1,1,1,3,135000.0,,195000.0,,,1,9,9,8.0,69.23076923076923,,True,True,30.769230769230774
2019,549300C8GOC4OYUV0Z32,13067,13067030335.0,1,1,1,3,315000.0,,465000.0,,,1,9,9,8.0,67.74193548387096,,True,True,32.25806451612904
2019,549300C8GOC4OYUV0Z32,13067,13067030223.0,1,1,1,3,215000.0,,325000.0,,,1,9,9,9.0,66.15384615384615,,True,True,33.846153846153854
2019,549300C8GOC4OYUV0Z32,13121,13121012000.0,1,1,1,3,145000.0,,225000.0,,,1,9,9,8.0,64.44444444444444,,True,True,35.55555555555556
2019,549300C8GOC4OYUV0Z32,13089,13089023101.0,1,1,1,3,195000.0,,305000.0,,,1,9,9,8.0,63.934426229508205,,True,True,36.065573770491795
2019,549300C8GOC4OYUV0Z32,13121,13121010513.0,1,1,1,3,55000.0,,85000.0,,,1,9,9,10.0,64.70588235294117,,True,True,35.294117647058826
2019,549300C8GOC4OYUV0Z32,13121,13121010604.0,1,1,1,3,105000.0,,175000.0,,,1,9,9,8.0,60.0,,True,True,40.0
2019,549300C8GOC4OYUV0Z32,13089,13089022900.0,1,1,1,3,175000.0,,285000.0,,,1,9,9,12.0,61.40350877192983,,True,True,38.59649122807017
2019,549300C8GOC4OYUV0Z32,13067,13067031116.0,1,1,1,3,245000.0,,405000.0,,,1,9,9,8.0,60.49382716049383,,True,True,39.50617283950617
2019,549300C8GOC4OYUV0Z32,13121,13121008102.0,1,1,1,3,195000.0,,325000.0,,,1,9,9,8.0,60.0,,True,True,40.0
2019,549300C8GOC4OYUV0Z32,13089,13089023411.0,1,1,1,3,165000.0,,305000.0,,,1,9,9,8.0,54.09836065573771,,True,True,45.90163934426229
2019,549300C8GOC4OYUV0Z32,13089,13089023410.0,1,1,1,3,115000.0,,255000.0,,,1,9,9,8.0,45.09803921568628,,True,True,54.90196078431372
2019,549300YNUT7D0FWKU636,13121,13121010400.0,1,1,1,2,625000.0,85.0,735000.0,629.0,20%-<30%,1,0,3,4.375,85.0,0.9936406995230525,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13223,13223120302.0,2,1,1,1,295000.0,96.5,295000.0,157.0,40,1,2,7,4.25,96.5,1.8789808917197452,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050606.0,2,1,1,1,275000.0,96.5,285000.0,113.0,20%-<30%,1,72,7,4.5,96.5,2.433628318584071,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13151,13151070307.0,2,1,1,1,135000.0,96.5,145000.0,48.0,48,1,72,7,5.25,96.5,2.8125,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13089,13089021305.0,2,1,1,1,145000.0,96.0,145000.0,56.0,50%-60%,1,2,7,4.375,96.0,2.5892857142857144,True,False,4.0
2019,549300QKL5FUBZ8LSF50,13151,13151070309.0,2,1,1,1,385000.0,91.248,415000.0,157.0,44,1,2,7,5.5,91.248,2.4522292993630574,True,False,8.751999999999995
2019,549300QKL5FUBZ8LSF50,13135,13135050726.0,2,1,1,1,255000.0,96.5,255000.0,80.0,44,1,72,7,3.25,96.5,3.1875,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13121,13121010002.0,1,1,1,1,185000.0,85.0,225000.0,86.0,45,1,6,7,7.75,85.0,2.1511627906976742,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13089,13089023422.0,2,1,1,1,135000.0,96.5,145000.0,78.0,50%-60%,1,71,7,5.25,96.5,1.7307692307692308,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13063,13063040302.0,1,1,1,1,95000.0,93.0,95000.0,30.0,44,1,0,7,4.75,93.0,3.1666666666666665,True,False,7.0
2019,549300QKL5FUBZ8LSF50,13151,13151070305.0,3,1,1,1,205000.0,100.0,205000.0,62.0,38,1,2,7,3.625,100.0,3.306451612903226,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13121,13121010301.0,2,1,1,1,325000.0,96.5,325000.0,70.0,50%-60%,1,72,7,5.0,96.5,4.642857142857143,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050606.0,1,1,1,1,255000.0,80.0,325000.0,82.0,46,1,6,7,3.875,80.0,3.1097560975609757,True,False,20.0
2019,549300QKL5FUBZ8LSF50,13089,13089023421.0,2,1,1,1,125000.0,96.5,125000.0,44.0,44,1,71,7,5.25,96.5,2.840909090909091,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13151,13151070110.0,2,1,1,1,155000.0,96.5,155000.0,56.0,41,1,6,7,4.0,96.5,2.767857142857143,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13151,13151070403.0,3,1,1,1,245000.0,100.0,245000.0,61.0,45,1,6,7,4.5,100.0,4.016393442622951,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13067,13067030341.0,1,1,1,1,385000.0,95.0,405000.0,112.0,30%-<36%,1,72,7,4.75,95.0,3.4375,True,False,5.0
2019,549300QKL5FUBZ8LSF50,13121,13121010210.0,1,1,1,1,415000.0,85.0,495000.0,103.0,41,1,6,7,7.5,85.0,4.029126213592233,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13089,13089023501.0,2,1,1,1,205000.0,96.5,205000.0,73.0,50%-60%,1,2,7,4.5,96.5,2.808219178082192,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13223,13223120603.0,1,1,1,1,135000.0,85.0,165000.0,540.0,<20%,1,6,7,8.5,85.0,0.25,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13223,13223120503.0,2,1,1,1,255000.0,96.499,255000.0,85.0,38,1,2,7,4.75,96.499,3.0,True,False,3.5010000000000048
2019,549300QKL5FUBZ8LSF50,13151,13151070307.0,3,1,1,1,185000.0,100.0,185000.0,55.0,36,1,2,7,5.25,100.0,3.3636363636363638,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13151,13151070109.0,3,1,1,1,235000.0,100.0,235000.0,41.0,49,1,2,7,4.625,100.0,5.7317073170731705,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13121,13121011414.0,2,1,1,1,195000.0,96.5,195000.0,37.0,48,1,72,7,4.5,96.5,5.27027027027027,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13121,13121007200.0,1,1,1,3,125000.0,80.0,155000.0,84.0,43,1,0,7,6.0,80.0,1.4880952380952381,True,True,20.0
2019,549300QKL5FUBZ8LSF50,13067,13067030107.0,1,1,1,1,205000.0,55.556,365000.0,202.0,30%-<36%,1,6,7,4.5,55.556,1.0148514851485149,True,False,44.444
2019,549300QKL5FUBZ8LSF50,13151,13151070108.0,3,1,1,1,225000.0,100.0,225000.0,95.0,30%-<36%,1,72,7,4.75,100.0,2.3684210526315788,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13121,13121011201.0,2,1,1,1,145000.0,96.5,155000.0,55.0,47,1,72,7,5.25,96.5,2.6363636363636362,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13067,13067031313.0,3,1,1,1,155000.0,100.0,155000.0,62.0,38,1,2,7,4.625,100.0,2.5,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13135,13135050608.0,2,1,1,1,305000.0,96.5,315000.0,115.0,48,1,2,7,4.25,96.5,2.652173913043478,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13067,13067030222.0,2,1,1,1,275000.0,96.5,275000.0,72.0,50%-60%,1,71,7,4.25,96.5,3.8194444444444446,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13063,13063040410.0,2,1,1,1,125000.0,96.5,125000.0,43.0,49,1,72,7,4.5,96.5,2.9069767441860463,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050609.0,2,1,1,1,295000.0,96.5,295000.0,63.0,50%-60%,1,6,7,4.25,96.5,4.682539682539683,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050610.0,2,1,1,1,185000.0,96.5,185000.0,71.0,20%-<30%,1,72,7,4.25,96.5,2.6056338028169015,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13151,13151070305.0,2,1,1,1,285000.0,96.5,295000.0,65.0,44,1,72,7,4.625,96.5,4.384615384615385,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13151,13151070309.0,1,1,1,1,225000.0,97.0,225000.0,56.0,43,1,6,7,4.5,97.0,4.017857142857143,True,False,3.0
2019,549300QKL5FUBZ8LSF50,13067,13067031002.0,2,1,1,1,215000.0,85.0,245000.0,73.0,50%-60%,1,2,7,3.875,85.0,2.9452054794520546,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13135,13135050547.0,2,1,1,1,295000.0,96.5,305000.0,118.0,30%-<36%,1,2,7,4.25,96.5,2.5,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050544.0,2,1,1,1,235000.0,96.5,235000.0,45.0,50%-60%,1,6,7,4.25,96.5,5.222222222222222,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050714.0,1,1,1,3,135000.0,69.519,185000.0,138.0,38,1,6,7,4.25,69.519,0.9782608695652174,True,True,30.480999999999995
2019,549300QKL5FUBZ8LSF50,13067,13067030234.0,2,1,1,1,355000.0,96.5,355000.0,110.0,50%-60%,1,72,7,4.5,96.5,3.227272727272727,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050545.0,3,1,1,1,285000.0,100.0,285000.0,92.0,44,1,2,7,4.0,100.0,3.097826086956522,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13067,13067031112.0,2,1,1,1,345000.0,96.5,355000.0,111.0,30%-<36%,1,2,7,5.25,96.5,3.108108108108108,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13089,13089023306.0,2,1,1,1,155000.0,95.0,165000.0,33.0,50%-60%,1,72,7,4.625,95.0,4.696969696969697,True,False,5.0
2019,549300QKL5FUBZ8LSF50,13151,13151070404.0,4,1,1,1,155000.0,101.01,155000.0,65.0,20%-<30%,1,2,7,4.25,101.01,2.3846153846153846,True,False,-1.0100000000000051
2019,549300QKL5FUBZ8LSF50,13223,13223120301.0,2,1,1,1,155000.0,96.5,155000.0,41.0,45,1,72,7,5.0,96.5,3.7804878048780486,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13121,13121007802.0,3,1,1,1,225000.0,100.0,225000.0,54.0,>60%,1,2,7,5.125,100.0,4.166666666666667,True,False,0.0
2019,549300QKL5FUBZ8LSF50,13223,13223120101.0,2,1,1,1,305000.0,93.605,325000.0,85.0,50%-60%,1,72,7,4.5,93.605,3.588235294117647,True,False,6.394999999999996
2019,549300QKL5FUBZ8LSF50,13067,13067030343.0,1,1,1,1,215000.0,59.322,355000.0,37.0,49,1,72,7,4.5,59.322,5.8108108108108105,True,False,40.678
2019,549300QKL5FUBZ8LSF50,13067,13067031312.0,1,1,1,1,265000.0,95.0,275000.0,77.0,30%-<36%,1,72,7,5.5,95.0,3.4415584415584415,True,False,5.0
2019,549300QKL5FUBZ8LSF50,13135,13135050718.0,1,1,1,1,175000.0,85.0,205000.0,70.0,20%-<30%,1,6,9,4.875,85.0,2.5,True,False,15.0
2019,549300QKL5FUBZ8LSF50,13135,13135050546.0,2,1,1,1,265000.0,96.5,265000.0,72.0,46,1,72,7,4.5,96.5,3.6805555555555554,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13135,13135050429.0,2,1,1,1,245000.0,96.5,245000.0,60.0,46,1,72,7,4.25,96.5,4.083333333333333,True,False,3.5
2019,549300QKL5FUBZ8LSF50,13089,13089023414.0,2,1,1,1,175000.0,96.5,185000.0,45.0,36,1,72,7,5.5,96.5,3.888888888888889,True,False,3.5
2019,7E1PDLW1JL6TS0BS1G03,13089,13089022100.0,1,1,1,1,415000.0,80.0,525000.0,112.0,20%-<30%,1,1,1,3.25,80.0,3.705357142857143,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030209.0,1,1,1,1,85000.0,84.84,315000.0,140.0,20%-<30%,1,0,8,10.0,84.84,0.6071428571428571,True,False,15.159999999999997
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011614.0,1,1,1,3,135000.0,75.0,185000.0,193.0,41,1,1,3,4.125,75.0,0.6994818652849741,True,True,25.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121001100.0,1,1,1,1,275000.0,77.487,355000.0,137.0,20%-<30%,1,0,2,3.625,77.487,2.0072992700729926,True,False,22.513000000000005
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050726.0,1,1,1,1,215000.0,95.0,225000.0,59.0,30%-<36%,1,1,2,3.8,95.0,3.6440677966101696,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089023208.0,1,1,1,3,65000.0,75.0,85000.0,120.0,20%-<30%,1,3,1,3.99,75.0,0.5416666666666666,True,True,25.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050212.0,1,1,1,1,225000.0,90.0,245000.0,145.0,20%-<30%,1,1,2,3.625,90.0,1.5517241379310345,True,False,10.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009404.0,1,1,1,1,255000.0,90.0,285000.0,65.0,41,1,1,2,3.75,90.0,3.923076923076923,True,False,10.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050321.0,1,1,1,1,685000.0,80.0,855000.0,407.0,<20%,1,0,1,3.575,80.0,1.683046683046683,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009000.0,1,1,1,1,655000.0,80.0,815000.0,139.0,30%-<36%,1,0,3,3.0,80.0,4.712230215827338,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021216.0,1,1,1,1,415000.0,80.0,515000.0,92.0,38,1,1,2,3.75,80.0,4.510869565217392,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050306.0,1,1,1,1,265000.0,95.0,285000.0,72.0,30%-<36%,1,3,2,3.49,95.0,3.6805555555555554,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050606.0,1,1,1,1,325000.0,95.0,345000.0,227.0,30%-<36%,1,0,1,3.975,95.0,1.4317180616740088,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050610.0,1,1,1,1,405000.0,95.0,435000.0,250.0,30%-<36%,1,0,2,3.865,95.0,1.62,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030331.0,1,1,1,1,665000.0,80.0,835000.0,198.0,30%-<36%,1,0,1,3.575,80.0,3.3585858585858586,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121009603.0,1,1,1,1,915000.0,55.076,1665000.0,519.0,20%-<30%,1,0,1,3.125,55.076,1.7630057803468209,True,False,44.924
2019,7E1PDLW1JL6TS0BS1G03,13089,13089023801.0,1,1,1,1,415000.0,89.99,465000.0,335.0,20%-<30%,1,0,1,3.575,89.99,1.2388059701492538,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13063,13063040202.0,1,1,1,3,65000.0,80.0,85000.0,512.0,<20%,1,3,1,4.49,80.0,0.126953125,True,True,20.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050212.0,1,1,1,1,315000.0,80.0,395000.0,184.0,20%-<30%,1,3,1,3.6,80.0,1.7119565217391304,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011503.0,1,1,1,1,385000.0,95.0,405000.0,175.0,40,1,1,1,3.875,95.0,2.2,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089021102.0,1,1,1,1,485000.0,69.193,705000.0,115.0,30%-<36%,1,1,1,3.3,69.193,4.217391304347826,True,False,30.807000000000002
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031115.0,3,1,1,1,375000.0,100.0,375000.0,105.0,20%-<30%,1,2,3,3.0,100.0,3.5714285714285716,True,False,0.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010114.0,1,1,1,1,395000.0,75.0,525000.0,129.0,20%-<30%,1,1,1,3.7,75.0,3.062015503875969,True,False,25.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031505.0,1,1,1,3,105000.0,75.0,145000.0,67.0,20%-<30%,1,1,1,4.6,75.0,1.5671641791044777,True,True,25.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067030602.0,1,1,1,1,445000.0,80.0,555000.0,175.0,30%-<36%,1,3,1,3.49,80.0,2.5428571428571427,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121011615.0,1,1,1,1,325000.0,88.813,365000.0,90.0,37,1,3,3,3.1,88.813,3.611111111111111,True,False,11.186999999999998
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031110.0,1,1,1,1,315000.0,75.0,425000.0,82.0,40,1,1,1,4.1,75.0,3.841463414634146,True,False,25.0
2019,7E1PDLW1JL6TS0BS1G03,13089,13089022800.0,1,1,1,1,865000.0,80.0,1085000.0,450.0,20%-<30%,1,0,3,3.475,80.0,1.9222222222222223,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13135,13135050212.0,1,1,1,1,435000.0,95.0,465000.0,254.0,30%-<36%,1,0,2,3.75,95.0,1.7125984251968505,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13067,13067031108.0,1,1,1,1,315000.0,80.0,395000.0,122.0,30%-<36%,1,1,2,3.6,80.0,2.581967213114754,True,False,20.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121008602.0,1,1,1,1,125000.0,95.0,125000.0,51.0,44,1,0,3,3.875,95.0,2.450980392156863,True,False,5.0
2019,7E1PDLW1JL6TS0BS1G03,13121,13121001300.0,1,1,1,1,655000.0,89.99,725000.0,325.0,30%-<36%,1,0,2,3.7,89.99,2.0153846153846153,True,False,10.010000000000005
2019,7E1PDLW1JL6TS0BS1G03,13121,13121010301.0,1,1,1,1,275000.0,95.0,285000.0,176.0,38,1,0,3,3.875,95.0,1.5625,True,False,5.0
